;CustomerKey;GeographyKey;FirstName;LastName;BirthDate;MaritalStatus;Gender;EmailAddress;Education;Occupation;CustomerType;CompanyName;FullName
16497;17317;656;Jaime;Martin;1962-06-11;Married;Female;jaime1@adventure-works.com;Bachelors;Professional;Person;;Jaime Martin
16498;17318;549;Ivan;Weber;1961-11-02;Married;Male;ivan2@adventure-works.com;Partial College;Skilled Manual;Person;;Ivan Weber
16499;17319;492;Grace;Lee;1961-07-09;Married;Female;grace21@adventure-works.com;Bachelors;Professional;Person;;Grace Lee
16500;17320;646;Ashlee;She;1960-05-15;Single;Female;ashlee7@adventure-works.com;Partial College;Skilled Manual;Person;;Ashlee She
16501;17321;669;Janet;Navarro;1960-11-19;Single;Female;janet15@adventure-works.com;Partial College;Skilled Manual;Person;;Janet Navarro
16502;17322;596;Arturo;Wu;1960-05-10;Married;Male;arturo7@adventure-works.com;Partial College;Skilled Manual;Person;;Arturo Wu
16503;17323;512;Willie;Chen;1964-01-23;Single;Male;willie3@adventure-works.com;Bachelors;Professional;Person;;Willie Chen
16504;17324;493;Nathan;Moore;1963-06-02;Single;Male;nathan66@adventure-works.com;Bachelors;Professional;Person;;Nathan Moore
16505;17325;473;Jésus;Martin;1962-10-05;Married;Male;jésus1@adventure-works.com;Partial College;Skilled Manual;Person;;Jésus Martin
16506;17326;487;Drew;Lal;1961-07-15;Single;Male;drew9@adventure-works.com;Partial College;Skilled Manual;Person;;Drew Lal
16507;17327;680;Carla;Lopez;1958-11-05;Single;Female;carla19@adventure-works.com;Bachelors;Professional;Person;;Carla Lopez
16508;17328;471;Tabitha;Serrano;1957-12-17;Single;Female;tabitha37@adventure-works.com;Partial College;Skilled Manual;Person;;Tabitha Serrano
16509;17329;680;Kyle;Green;1956-04-22;Married;Male;kyle42@adventure-works.com;Partial College;Skilled Manual;Person;;Kyle Green
16510;17330;561;Marcus;Washington;1953-11-06;Single;Male;marcus63@adventure-works.com;Partial College;Clerical;Person;;Marcus Washington
16511;17331;522;Charles;Bailey;1976-04-02;Married;Male;charles64@adventure-works.com;High School;Skilled Manual;Person;;Charles Bailey
16512;13696;545;Omar;Zhou;1978-11-02;Single;Male;omar8@adventure-works.com;High School;Manual;Person;;Omar Zhou
16513;13697;586;Tasha;Xie;1978-10-26;Single;Female;tasha3@adventure-works.com;High School;Manual;Person;;Tasha Xie
16514;13698;506;Manuel;Rodriguez;1974-11-14;Married;Male;manuel17@adventure-works.com;Bachelors;Skilled Manual;Person;;Manuel Rodriguez
16515;13699;483;Blake;Carter;1973-05-23;Single;Male;blake37@adventure-works.com;High School;Manual;Person;;Blake Carter
16516;13700;698;Rebekah;Rubio;1972-10-13;Single;Female;rebekah41@adventure-works.com;Partial High School;Manual;Person;;Rebekah Rubio
16517;13701;503;Gary;Alvarez;1973-03-28;Single;Male;gary15@adventure-works.com;High School;Manual;Person;;Gary Alvarez
16518;13702;529;Marco;Fernandez;1973-04-14;Married;Male;marco16@adventure-works.com;Bachelors;Skilled Manual;Person;;Marco Fernandez
16519;13703;506;Kari;Ramos;1973-06-27;Single;Female;kari38@adventure-works.com;Graduate Degree;Skilled Manual;Person;;Kari Ramos
16520;13704;698;Jonathan;White;1972-07-08;Married;Male;jonathan66@adventure-works.com;Partial High School;Manual;Person;;Jonathan White
16521;13705;521;Allen;Schmidt;1972-03-13;Married;Male;allen8@adventure-works.com;Partial High School;Manual;Person;;Allen Schmidt
16522;13706;506;Daniel;Shimshoni;1972-03-18;Single;Female;daniel1@adventure-works.com;High School;Manual;Person;;Daniel Shimshoni
16523;13707;595;Virginia;Rana;1972-02-08;Single;Female;virginia13@adventure-works.com;High School;Manual;Person;;Virginia Rana
16524;13708;459;Shaun;Pal;1972-08-18;Single;Male;shaun13@adventure-works.com;High School;Manual;Person;;Shaun Pal
16525;13709;459;Corey;Chander;1972-07-27;Single;Male;corey14@adventure-works.com;High School;Manual;Person;;Corey Chander
16526;13710;657;Nancy;Prasad;1972-09-18;Married;Female;nancy12@adventure-works.com;Bachelors;Skilled Manual;Person;;Nancy Prasad
16527;13711;586;Brandy;Malhotra;1972-06-14;Married;Female;brandy0@adventure-works.com;Bachelors;Skilled Manual;Person;;Brandy Malhotra
16528;13712;586;Rebekah;Hernandez;1972-04-22;Single;Female;rebekah24@adventure-works.com;Partial College;Clerical;Person;;Rebekah Hernandez
16529;13713;439;Carly;Kumar;1972-04-04;Married;Female;carly7@adventure-works.com;Partial College;Clerical;Person;;Carly Kumar
16530;13714;459;Jeremy;Brooks;1916-07-05;Single;Male;jeremy33@adventure-works.com;Partial High School;Manual;Person;;Jeremy Brooks
16531;13715;481;Whitney;Rodriguez;1971-09-25;Single;Female;whitney18@adventure-works.com;Partial High School;Manual;Person;;Whitney Rodriguez
16532;13716;545;Kelli;Nath;1971-03-04;Single;Female;kelli41@adventure-works.com;Partial High School;Manual;Person;;Kelli Nath
16533;13717;674;Colin;Liu;1971-10-17;Married;Male;colin4@adventure-works.com;High School;Manual;Person;;Colin Liu
16534;13718;640;Damien;Anand;1971-06-20;Single;Male;damien37@adventure-works.com;High School;Manual;Person;;Damien Anand
16535;13719;483;Terrence;Black;1971-06-08;Single;Male;terrence21@adventure-works.com;Partial College;Clerical;Person;;Terrence Black
16536;13720;662;Susan;Zheng;1971-04-15;Married;Female;susan30@adventure-works.com;Partial College;Clerical;Person;;Susan Zheng
16537;13721;439;Deanna;Alvarez;1971-11-03;Single;Female;deanna30@adventure-works.com;Partial College;Clerical;Person;;Deanna Alvarez
16538;13722;506;Mandy;Zheng;1971-11-06;Married;Female;mandy21@adventure-works.com;Partial College;Clerical;Person;;Mandy Zheng
16539;13723;569;Hunter;Ross;1970-03-15;Single;Male;hunter0@adventure-works.com;Partial College;Clerical;Person;;Hunter Ross
16540;13724;555;Shawna;Pal;1970-08-07;Married;Female;shawna13@adventure-works.com;Partial College;Clerical;Person;;Shawna Pal
16541;13725;529;Alfredo;Gutierrez;1970-12-14;Married;Male;alfredo12@adventure-works.com;Partial College;Clerical;Person;;Alfredo Gutierrez
16542;13726;644;Bailey;Young;1975-05-05;Married;Female;bailey37@adventure-works.com;Partial College;Clerical;Person;;Bailey Young
16543;13727;703;Marissa;Hughes;1975-06-06;Married;Female;marissa8@adventure-works.com;Partial College;Clerical;Person;;Marissa Hughes
16544;13728;597;Mallory;Jimenez;1974-03-03;Married;Female;mallory13@adventure-works.com;Partial College;Clerical;Person;;Mallory Jimenez
16545;13729;689;Julia;Diaz;1974-08-11;Single;Female;julia88@adventure-works.com;Graduate Degree;Skilled Manual;Person;;Julia Diaz
16546;13730;668;Chase;Murphy;1974-07-26;Single;Male;chase15@adventure-works.com;Graduate Degree;Skilled Manual;Person;;Chase Murphy
16547;13731;668;Anthony;Moore;1975-11-03;Married;Male;anthony17@adventure-works.com;Partial College;Clerical;Person;;Anthony Moore
16548;13732;682;Evan;Mitchell;1975-10-14;Married;Male;evan36@adventure-works.com;Partial College;Clerical;Person;;Evan Mitchell
16549;13733;523;Wyatt;Davis;1930-11-25;Married;Male;wyatt5@adventure-works.com;Bachelors;Skilled Manual;Person;;Wyatt Davis
16550;13734;499;Luke;Flores;1966-06-23;Single;Male;luke1@adventure-works.com;Graduate Degree;Skilled Manual;Person;;Luke Flores
16551;13735;597;Jack;Turner;1966-10-05;Single;Male;jack40@adventure-works.com;Graduate Degree;Skilled Manual;Person;;Jack Turner
16552;13736;610;Madison;Powell;1966-05-14;Single;Female;madison44@adventure-works.com;Graduate Degree;Skilled Manual;Person;;Madison Powell
16553;13737;500;Savannah;Ramirez;1954-01-18;Single;Female;savannah5@adventure-works.com;Partial High School;Clerical;Person;;Savannah Ramirez
16554;13738;537;Angela;Bailey;1954-10-12;Single;Female;angela42@adventure-works.com;Partial High School;Clerical;Person;;Angela Bailey
16555;13739;633;Hannah;Davis;1954-09-17;Married;Female;hannah6@adventure-works.com;Partial College;Clerical;Person;;Hannah Davis
16556;13740;516;Dalton;Sanders;1954-03-13;Married;Male;dalton73@adventure-works.com;Partial College;Clerical;Person;;Dalton Sanders
16557;13741;583;Shelby;Cooper;1955-07-14;Single;Female;shelby9@adventure-works.com;Partial High School;Clerical;Person;;Shelby Cooper
16558;13742;566;Brittany;Perry;1955-06-09;Single;Female;brittany6@adventure-works.com;Partial High School;Clerical;Person;;Brittany Perry
16559;13743;625;Rachel;Ramirez;1955-03-14;Single;Female;rachel43@adventure-works.com;High School;Clerical;Person;;Rachel Ramirez
16560;13744;551;Chloe;Coleman;1956-05-26;Single;Female;chloe72@adventure-works.com;High School;Skilled Manual;Person;;Chloe Coleman
16561;13745;467;Brendan;Yuan;1956-05-15;Married;Male;brendan5@adventure-works.com;High School;Skilled Manual;Person;;Brendan Yuan
16562;13746;527;Jennifer;Ward;1956-10-10;Single;Female;jennifer66@adventure-works.com;High School;Skilled Manual;Person;;Jennifer Ward
16563;13747;499;Ian;Russell;1957-08-14;Single;Male;ian60@adventure-works.com;Partial High School;Clerical;Person;;Ian Russell
16564;13748;430;Dakota;Powell;1957-08-25;Single;Male;dakota7@adventure-works.com;Partial High School;Clerical;Person;;Dakota Powell
16565;13749;490;Jose;Collins;1957-04-26;Married;Male;jose40@adventure-works.com;Partial High School;Clerical;Person;;Jose Collins
16566;13750;470;Marshall;Guo;1957-09-27;Married;Male;marshall16@adventure-works.com;Partial High School;Clerical;Person;;Marshall Guo
16567;13751;527;Destiny;Barnes;1957-11-13;Married;Female;destiny51@adventure-works.com;Partial High School;Clerical;Person;;Destiny Barnes
16568;13752;627;Angela;Howard;1957-03-19;Married;Female;angela37@adventure-works.com;High School;Skilled Manual;Person;;Angela Howard
16569;13753;583;Cameron;Jackson;1958-11-02;Single;Male;cameron30@adventure-works.com;High School;Skilled Manual;Person;;Cameron Jackson
16570;13754;625;Eduardo;Jenkins;1958-06-24;Single;Male;eduardo51@adventure-works.com;High School;Skilled Manual;Person;;Eduardo Jenkins
16571;13755;570;Haley;Rivera;1958-12-05;Married;Female;haley8@adventure-works.com;Partial College;Clerical;Person;;Haley Rivera
16572;13756;671;Sean;Scott;1958-04-03;Married;Male;sean44@adventure-works.com;Partial College;Clerical;Person;;Sean Scott
16573;13757;494;Carlos;Bell;1958-08-05;Married;Male;carlos16@adventure-works.com;Partial College;Clerical;Person;;Carlos Bell
16574;13758;598;Alisha;She;1958-01-10;Married;Female;alisha24@adventure-works.com;Partial College;Clerical;Person;;Alisha She
16575;13759;642;Gabriella;Adams;1959-12-11;Married;Female;gabriella39@adventure-works.com;Partial College;Clerical;Person;;Gabriella Adams
16576;13760;562;Brooke;Stewart;1959-04-17;Single;Female;brooke21@adventure-works.com;Partial College;Clerical;Person;;Brooke Stewart
16577;13761;573;Julian;Coleman;1959-08-06;Single;Male;julian7@adventure-works.com;Partial College;Clerical;Person;;Julian Coleman
16578;13762;610;Lawrence;Rubio;1959-05-25;Single;Male;lawrence20@adventure-works.com;Partial College;Clerical;Person;;Lawrence Rubio
16579;13763;597;Warren;Xu;1972-05-28;Single;Male;warren28@adventure-works.com;Graduate Degree;Skilled Manual;Person;;Warren Xu
16580;13764;550;Fernando;Hill;1973-10-21;Single;Male;fernando28@adventure-works.com;Graduate Degree;Skilled Manual;Person;;Fernando Hill
16581;13765;627;Abigail;Hughes;1973-08-04;Married;Female;abigail36@adventure-works.com;Graduate Degree;Skilled Manual;Person;;Abigail Hughes
16582;13766;693;Morgan;Alexander;1973-02-26;Single;Female;morgan88@adventure-works.com;Graduate Degree;Skilled Manual;Person;;Morgan Alexander
16583;13767;559;Christian;White;1973-07-18;Married;Male;christian48@adventure-works.com;Graduate Degree;Skilled Manual;Person;;Christian White
16584;13768;566;Lauren;Jackson;1973-03-10;Married;Female;lauren30@adventure-works.com;Graduate Degree;Skilled Manual;Person;;Lauren Jackson
16585;13769;469;Jordan;Ross;1973-10-14;Married;Male;jordan0@adventure-works.com;Graduate Degree;Skilled Manual;Person;;Jordan Ross
16586;13770;469;Brendan;Lal;1973-07-11;Single;Male;brendan7@adventure-works.com;Graduate Degree;Skilled Manual;Person;;Brendan Lal
16587;13771;560;Isaac;Wright;1973-11-13;Married;Male;isaac43@adventure-works.com;Graduate Degree;Skilled Manual;Person;;Isaac Wright
16588;13772;499;Samuel;Harris;1972-08-19;Married;Male;samuel70@adventure-works.com;Graduate Degree;Skilled Manual;Person;;Samuel Harris
16589;13773;670;Greg;Russell;1972-05-22;Married;Male;greg7@adventure-works.com;Graduate Degree;Skilled Manual;Person;;Greg Russell
16590;13774;701;Grace;Stewart;1971-06-23;Married;Female;grace25@adventure-works.com;Graduate Degree;Skilled Manual;Person;;Grace Stewart
16591;13775;686;Xavier;Gonzales;1971-03-22;Single;Male;xavier57@adventure-works.com;Graduate Degree;Skilled Manual;Person;;Xavier Gonzales
16592;13776;469;Alexandra;Alexander;1971-12-27;Married;Female;alexandra40@adventure-works.com;Graduate Degree;Skilled Manual;Person;;Alexandra Alexander
16593;13777;690;Samantha;Perry;1971-10-05;Married;Female;samantha33@adventure-works.com;Graduate Degree;Skilled Manual;Person;;Samantha Perry
16594;13778;538;Eric;Adams;1971-02-03;Married;Male;eric57@adventure-works.com;Graduate Degree;Skilled Manual;Person;;Eric Adams
16595;13779;499;Sean;Baker;1971-10-14;Married;Male;sean39@adventure-works.com;Graduate Degree;Skilled Manual;Person;;Sean Baker
16596;13780;508;Morgan;Lee;1971-05-07;Married;Female;morgan43@adventure-works.com;Graduate Degree;Skilled Manual;Person;;Morgan Lee
16597;13781;522;Courtney;Hall;1971-07-21;Married;Female;courtney18@adventure-works.com;Graduate Degree;Skilled Manual;Person;;Courtney Hall
16598;13782;598;Carmen;Garcia;1972-10-22;Married;Female;carmen0@adventure-works.com;Graduate Degree;Skilled Manual;Person;;Carmen Garcia
16599;13783;430;Nicole;Morris;1972-02-07;Married;Female;nicole27@adventure-works.com;Graduate Degree;Skilled Manual;Person;;Nicole Morris
16600;13784;610;Barry;Raman;1972-08-04;Married;Male;barry13@adventure-works.com;Graduate Degree;Skilled Manual;Person;;Barry Raman
16601;13785;502;Megan;Kelly;1972-05-12;Single;Female;megan48@adventure-works.com;Graduate Degree;Professional;Person;;Megan Kelly
16602;13786;642;Cody;Morris;1970-02-28;Married;Male;cody18@adventure-works.com;Bachelors;Skilled Manual;Person;;Cody Morris
16603;13787;675;Haley;Adams;1970-01-24;Married;Female;haley52@adventure-works.com;Bachelors;Skilled Manual;Person;;Haley Adams
16604;13788;677;Andrea;Watson;1970-12-25;Married;Female;andrea9@adventure-works.com;Bachelors;Skilled Manual;Person;;Andrea Watson
16605;13789;479;Ashley;Bennett;1970-10-02;Married;Female;ashley27@adventure-works.com;Bachelors;Skilled Manual;Person;;Ashley Bennett
16606;13790;430;Tamara;Hu;1970-06-12;Married;Female;tamara9@adventure-works.com;Bachelors;Skilled Manual;Person;;Tamara Hu
16607;13791;443;Rebekah;Navarro;1970-08-06;Married;Female;rebekah30@adventure-works.com;Bachelors;Skilled Manual;Person;;Rebekah Navarro
16608;13792;597;Teresa;Ortega;1970-05-25;Married;Female;teresa21@adventure-works.com;Bachelors;Skilled Manual;Person;;Teresa Ortega
16609;13793;469;Clifford;Malhotra;1970-10-17;Married;Male;clifford5@adventure-works.com;Bachelors;Skilled Manual;Person;;Clifford Malhotra
16610;13794;505;Cole;Morgan;1970-07-07;Married;Male;cole13@adventure-works.com;Bachelors;Skilled Manual;Person;;Cole Morgan
16611;13795;703;Cody;Sanchez;1969-10-03;Married;Male;cody17@adventure-works.com;Bachelors;Skilled Manual;Person;;Cody Sanchez
16612;13796;620;Alexandra;Lewis;1969-11-22;Married;Female;alexandra85@adventure-works.com;Bachelors;Skilled Manual;Person;;Alexandra Lewis
16613;13797;653;Jessica;Simmons;1969-11-19;Married;Female;jessica39@adventure-works.com;Bachelors;Skilled Manual;Person;;Jessica Simmons
16614;13798;442;Dylan;Flores;1969-11-05;Single;Male;dylan11@adventure-works.com;Bachelors;Skilled Manual;Person;;Dylan Flores
16615;13799;583;Lawrence;Moreno;1969-05-27;Single;Male;lawrence4@adventure-works.com;Bachelors;Skilled Manual;Person;;Lawrence Moreno
16616;13800;611;Byron;Sanz;1969-11-05;Single;Male;byron14@adventure-works.com;Bachelors;Skilled Manual;Person;;Byron Sanz
16617;13801;583;Eduardo;Young;1971-06-15;Single;Male;eduardo25@adventure-works.com;Graduate Degree;Professional;Person;;Eduardo Young
16618;13802;678;Chase;Bailey;1971-07-11;Single;Male;chase16@adventure-works.com;Graduate Degree;Professional;Person;;Chase Bailey
16619;13803;488;Timothy;Allen;1971-03-03;Single;Male;timothy41@adventure-works.com;Graduate Degree;Professional;Person;;Timothy Allen
16620;13804;500;Anna;Diaz;1968-09-23;Married;Female;anna47@adventure-works.com;High School;Skilled Manual;Person;;Anna Diaz
16621;13805;469;Tonya;Raji;1968-09-19;Married;Female;tonya21@adventure-works.com;Bachelors;Skilled Manual;Person;;Tonya Raji
16622;13806;467;Donna;Luo;1967-11-18;Married;Female;donna5@adventure-works.com;High School;Skilled Manual;Person;;Donna Luo
16623;13807;584;Faith;Russell;1970-03-25;Married;Female;faith19@adventure-works.com;Graduate Degree;Professional;Person;;Faith Russell
16624;13808;610;Anne;Moreno;1970-04-25;Married;Female;anne7@adventure-works.com;Graduate Degree;Professional;Person;;Anne Moreno
16625;13809;645;Eric;Perez;1970-04-25;Married;Male;eric45@adventure-works.com;Graduate Degree;Professional;Person;;Eric Perez
16626;13810;520;Alyssa;Moore;1970-03-09;Married;Female;alyssa7@adventure-works.com;Graduate Degree;Professional;Person;;Alyssa Moore
16627;13811;689;Alyssa;Richardson;1967-02-16;Married;Female;alyssa36@adventure-works.com;Bachelors;Skilled Manual;Person;;Alyssa Richardson
